,Xf,Xa,Xi,phi,Tad,Flammable
484,0.17,0.41,0.42,1.3073208059121357,1363.1116702900686,1.0
485,0.17,0.4,0.43,1.3391309392650974,1334.5871766739856,1.0
486,0.17,0.39,0.44,1.3724892706016216,1306.14072099884,1.0
487,0.17,0.38,0.45,1.407511645118057,1277.7789393434732,1.0
488,0.17,0.37,0.46,1.444325761271106,1249.509012289896,0.0
489,0.17,0.36,0.47,1.4830727266052517,1221.338682902231,0.0
490,0.17,0.3,0.53,1.7662623700225957,1054.912228989069,0.0
491,0.17,0.2,0.63,2.5800586681488755,813.3674030896334,0.0
492,0.17,0.1,0.73,4.739739429508366,711.206471934928,0.0
493,0.17,0.0,0.83,27.535535670414962,563.0612329965695,0.0
494,0.18,0.82,0.0,0.6927995758218451,1821.6658108255617,1.0
495,0.18,0.81,0.01,0.7015209499477113,1820.8049487868454,1.0
496,0.18,0.8,0.02,0.7104548645485409,1819.9471377993525,1.0
497,0.18,0.79,0.03,0.7196091849015408,1819.092313237709,1.0
498,0.18,0.78,0.04,0.7289921692143289,1818.240396580702,1.0
499,0.18,0.77,0.05,0.738612493472595,1817.3912913587678,1.0
500,0.18,0.76,0.06,0.7484792781974569,1816.544877762203,1.0
501,0.18,0.75,0.07,0.7586021172859688,1815.7010054273471,1.0
502,0.18,0.74,0.08,0.7689911091264806,1814.859483635022,1.0
503,0.18,0.73,0.09,0.7796568902009742,1814.0200678425845,1.0
504,0.18,0.72,0.1,0.7906106714094168,1813.1824408612817,1.0
505,0.18,0.71,0.11,0.8018642773769015,1812.3461861028554,1.0
506,0.18,0.7,0.12,0.8134301890333008,1811.5107487984224,1.0
507,0.18,0.69,0.13,0.8253215897877605,1810.675378512488,1.0
508,0.18,0.68,0.14,0.8375524156571722,1809.8390417159412,1.0
509,0.18,0.67,0.15,0.8501374097493624,1809.0002848090244,1.0
510,0.18,0.66,0.16,0.8630921815488221,1808.1570118934474,1.0
511,0.18,0.65,0.17,0.8764332715062376,1807.3061089790856,1.0
512,0.18,0.64,0.18,0.8901782214937567,1806.4427758975298,1.0
513,0.18,0.63,0.19,0.9043456517570377,1805.5592630829383,1.0
514,0.18,0.62,0.2,0.9189553450739067,1804.6422898602807,1.0
515,0.18,0.61,0.21,0.9340283389194954,1803.6672049422493,1.0
516,0.18,0.6,0.22,0.9495870265408323,1802.5828229952876,1.0
517,0.18,0.59,0.23,0.9656552679621452,1801.2633440303412,1.0
518,0.18,0.58,0.24,0.982258512078145,1799.2993208190328,1.0
519,0.18,0.57,0.25,0.999423931149305,1794.4734733707671,1.0
520,0.18,0.56,0.26,1.0171805691941835,1776.2303589927108,1.0
521,0.18,0.55,0.27,1.0355595059834046,1748.6365045352077,1.0
522,0.18,0.54,0.28,1.054594038583143,1719.934532471503,1.0
523,0.18,0.53,0.29,1.0743198826789466,1691.0476827388768,1.0
524,0.18,0.52,0.3,1.0947753962407774,1662.1229141576675,1.0
525,0.18,0.51,0.31,1.1160018284762312,1633.2032670957335,1.0
526,0.18,0.5,0.32,1.1380435974716774,1604.3067886606552,1.0
527,0.18,0.49,0.33,1.160948600453638,1575.4432298729814,1.0
528,0.18,0.48,0.34,1.184768561231048,1546.619037813204,1.0
529,0.18,0.47,0.35,1.2095594201226019,1517.839248363863,1.0
530,0.18,0.46,0.36,1.23538177255618,1489.1083145369,1.0
531,0.18,0.45,0.37,1.2623013635789295,1460.4305414769954,1.0
532,0.18,0.44,0.38,1.2903896467736033,1431.810323066813,1.0
533,0.18,0.43,0.39,1.3197244175848246,1403.252281438012,1.0
534,0.18,0.42,0.4,1.3503905328749661,1374.7613728319295,1.0
535,0.18,0.41,0.41,1.3824807307249158,1346.3429521316052,1.0
536,0.18,0.4,0.42,1.4160965671602317,1318.0028285744709,1.0
537,0.18,0.39,0.43,1.4513494897325605,1289.747302798244,1.0
538,0.18,0.38,0.44,1.4883620718654171,1261.5831938802703,0.0
539,0.18,0.37,0.45,1.5272694367693178,1233.5178675794846,0.0
540,0.18,0.3,0.52,1.8675647334631047,1040.5622849317804,0.0
541,0.18,0.2,0.62,2.7281958717224035,810.4925215127001,0.0
542,0.18,0.1,0.72,5.01514289638494,715.1645098497269,0.0
543,0.18,0.0,0.82,29.42074593418231,571.1108172925159,0.0
544,0.19,0.81,0.0,0.7403166935050991,1889.0944469238734,1.0
545,0.19,0.8,0.01,0.7497262269489862,1888.139255895302,1.0
546,0.19,0.79,0.02,0.7593679722207476,1887.1853467721667,1.0
547,0.19,0.78,0.03,0.7692506326216406,1886.2322806536558,1.0
548,0.19,0.77,0.04,0.7793833518885048,1885.279517247543,1.0
549,0.19,0.76,0.05,0.789775742411375,1884.3263840514373,1.0
550,0.19,0.75,0.06,0.8004379156486504,1883.3720339144604,1.0
551,0.19,0.74,0.07,0.8113805149421178,1882.4153855678176,1.0
552,0.19,0.73,0.08,0.8226147509556776,1881.455038635794,1.0
553,0.19,0.72,0.09,0.8341524399858304,1880.4891494434344,1.0
554,0.19,0.71,0.1,0.846006045419127,1879.515244868302,1.0
555,0.19,0.7,0.11,0.8581887226423618,1878.529935039878,1.0
556,0.19,0.69,0.12,0.870714367745713,1877.528454540049,1.0
557,0.19,0.68,0.13,0.8835976703978934,1876.5038996227179,1.0
558,0.19,0.67,0.14,0.8968541713163036,1875.4458977913669,1.0
559,0.19,0.66,0.15,0.9105003248048937,1874.3381463876774,1.0
560,0.19,0.65,0.16,0.9245535668888719,1873.1535153677921,1.0
561,0.19,0.64,0.17,0.9390323896394744,1871.8433513830794,1.0
562,0.19,0.63,0.18,0.9539564223549777,1870.3110680034388,1.0
563,0.19,0.62,0.19,0.969346520347366,1868.3350305007964,1.0
564,0.19,0.61,0.2,0.9852248621791455,1865.2846520970472,1.0
565,0.19,0.6,0.21,1.001615056303698,1858.7898317845563,1.0
566,0.19,0.59,0.22,1.0185422581875252,1842.0297108449492,1.0
567,0.19,0.58,0.23,1.0360332991363828,1816.1241513016785,1.0
568,0.19,0.57,0.24,1.05411682821292,1787.9638248801868,1.0
569,0.19,0.56,0.25,1.0728234688246523,1759.301965053532,1.0
570,0.19,0.55,0.26,1.092185991782554,1730.4932410915246,1.0
571,0.19,0.54,0.27,1.1122395068875206,1701.6414854488967,1.0
572,0.19,0.53,0.28,1.1330216754009748,1672.7873853080973,1.0
573,0.19,0.52,0.29,1.1545729461046712,1643.9506104677446,1.0
574,0.19,0.51,0.3,1.1769368180627577,1615.1423728717032,1.0
575,0.19,0.5,0.31,1.2001601336776773,1586.3700431368036,1.0
576,0.19,0.49,0.32,1.2242934061944084,1557.6391256730315,1.0
577,0.19,0.48,0.33,1.2493911864717062,1528.9542198397712,1.0
578,0.19,0.47,0.34,1.2755124746250321,1500.3195280549662,1.0
579,0.19,0.46,0.35,1.3027211830791392,1471.739162553868,1.0
580,0.19,0.45,0.36,1.3310866586801464,1443.2173199247093,1.0
581,0.19,0.44,0.37,1.360684272846059,1414.7584225627672,1.0
582,0.19,0.43,0.38,1.3915960903294902,1386.3671881401256,1.0
583,0.19,0.42,0.39,1.4239116290869387,1358.048713003774,1.0
584,0.19,0.41,0.4,1.4577287260712257,1329.8085170425757,1.0
585,0.19,0.4,0.41,1.4931545265830277,1301.652585278742,1.0
586,0.19,0.39,0.42,1.5303066182550382,1273.5874027169107,0.0
